Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"182158", 12.47, 1,     6847.1,  -41.0,   0.95104, 2,    6871.93, -160.7,   0.95449, 3,    6818.51,   79.1,   0.94707
"182159", 12.47, 1,    6847.24,  -41.0,   0.95106, 2,    6872.07, -160.7,   0.95451, 3,    6818.65,   79.1,   0.94709
"182160", 12.47, 1,    6846.95,  -41.0,   0.95102, 2,    6871.77, -160.7,   0.95447, 3,    6818.35,   79.1,   0.94705
"232292", 12.47, 1,    6846.76,  -41.0,     0.951, 2,    6871.58, -160.7,   0.95444, 3,    6818.17,   79.1,   0.94703
"182161", 12.47, 1,    6846.51,  -41.0,   0.95096, 2,    6871.33, -160.7,   0.95441, 3,    6817.92,   79.1,   0.94699
"182162", 12.47, 1,    6846.37,  -41.0,   0.95094, 2,    6871.19, -160.7,   0.95439, 3,    6817.78,   79.1,   0.94697
"189961", 12.47, 2,    6891.22, -160.4,   0.95717, 3,    6839.06,   79.4,   0.94993, 0, 0, 0, 0
"189960", 12.47, 1,    6861.87,  -40.8,    0.9531, 2,    6891.31, -160.4,   0.95719, 3,    6839.11,   79.4,   0.94994
"189962", 12.47, 1,    6861.76,  -40.8,   0.95308, 2,    6891.31, -160.4,   0.95718, 3,    6839.03,   79.4,   0.94992
"189963", 12.47, 1,    6861.91,  -40.8,    0.9531, 2,    6891.35, -160.4,   0.95719, 3,    6839.17,   79.4,   0.94994
"189950", 12.47, 2,    6890.41, -160.4,   0.95706, 0, 0, 0, 0, 0, 0, 0, 0
"189949", 12.47, 2,    6890.22, -160.4,   0.95703, 0, 0, 0, 0, 0, 0, 0, 0
"189948", 12.47, 2,    6890.08, -160.4,   0.95701, 0, 0, 0, 0, 0, 0, 0, 0
"194050", 12.47, 2,    6889.96, -160.4,     0.957, 0, 0, 0, 0, 0, 0, 0, 0
"189951", 12.47, 1,    6861.16,  -40.8,     0.953, 0, 0, 0, 0, 0, 0, 0, 0
"194048", 12.47, 1,    6860.76,  -40.8,   0.95294, 0, 0, 0, 0, 0, 0, 0, 0
"194049", 12.47, 1,    6860.58,  -40.8,   0.95292, 0, 0, 0, 0, 0, 0, 0, 0
"194054", 12.47, 1,    6860.91,  -40.8,   0.95296, 0, 0, 0, 0, 0, 0, 0, 0
"194055", 12.47, 1,    6860.52,  -40.8,   0.95291, 0, 0, 0, 0, 0, 0, 0, 0
"194056", 12.47, 1,    6860.16,  -40.8,   0.95286, 0, 0, 0, 0, 0, 0, 0, 0
"194057", 12.47, 1,    6860.03,  -40.8,   0.95284, 0, 0, 0, 0, 0, 0, 0, 0
"194058", 12.47, 3,    6838.29,   79.4,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"194053", 12.47, 3,    6837.92,   79.4,   0.94977, 0, 0, 0, 0, 0, 0, 0, 0
"194052", 12.47, 3,    6837.73,   79.4,   0.94974, 0, 0, 0, 0, 0, 0, 0, 0
"194051", 12.47, 3,    6837.61,   79.4,   0.94973, 0, 0, 0, 0, 0, 0, 0, 0
"194065", 12.47, 3,    6837.63,   79.4,   0.94973, 0, 0, 0, 0, 0, 0, 0, 0
"194064", 12.47, 3,    6837.69,   79.4,   0.94974, 0, 0, 0, 0, 0, 0, 0, 0
"194063", 12.47, 3,    6837.92,   79.4,   0.94977, 0, 0, 0, 0, 0, 0, 0, 0
"194062", 12.47, 3,     6838.3,   79.4,   0.94982, 0, 0, 0, 0, 0, 0, 0, 0
"194061", 12.47, 2,    6889.93, -160.4,   0.95699, 0, 0, 0, 0, 0, 0, 0, 0
"194060", 12.47, 2,    6890.03, -160.4,   0.95701, 0, 0, 0, 0, 0, 0, 0, 0
"194059", 12.47, 2,    6890.55, -160.4,   0.95708, 0, 0, 0, 0, 0, 0, 0, 0
"202181", 12.47, 1,    6961.22,  -39.5,    0.9669, 2,    6965.54, -159.4,    0.9675, 3,    6962.83,   80.6,   0.96712
"182007", 12.47, 1,    6858.16,  -41.0,   0.95258, 2,    6885.82, -160.7,   0.95642, 3,    6832.56,   79.1,   0.94902
"253843", 12.47, 1,    6967.12,  -39.4,   0.96771, 2,    6968.65, -159.3,   0.96793, 3,    6968.94,   80.7,   0.96797
"233811", 12.47, 2,    6876.98, -160.7,    0.9552, 0, 0, 0, 0, 0, 0, 0, 0
"221728", 12.47, 1,    6858.08,  -41.0,   0.95257, 2,    6885.74, -160.7,   0.95641, 3,    6832.48,   79.1,   0.94901
"221729", 12.47, 1,    6858.07,  -41.0,   0.95257, 2,    6885.73, -160.7,   0.95641, 3,    6832.47,   79.1,   0.94901
"221730", 12.47, 1,       6858,  -41.0,   0.95256, 2,    6885.65, -160.7,    0.9564, 3,    6832.39,   79.1,     0.949
"233812", 12.47, 2,    6876.98, -160.7,   0.95519, 0, 0, 0, 0, 0, 0, 0, 0
"182026", 12.47, 2,    6876.92, -160.7,   0.95519, 0, 0, 0, 0, 0, 0, 0, 0
"232293", 12.47, 1,    6849.84,  -41.0,   0.95143, 0, 0, 0, 0, 0, 0, 0, 0
"232294", 12.47, 1,    6849.84,  -41.0,   0.95143, 2,    6874.83, -160.7,    0.9549, 3,     6821.6,   79.1,    0.9475
"232497", 12.47, 1,    6918.91,  -40.2,   0.96102, 2,    6937.51, -160.0,    0.9636, 3,    6911.77,   79.9,   0.96003
"261837", 12.47, 1,    6919.08,  -40.2,   0.96104, 2,    6937.68, -160.0,   0.96363, 3,    6911.94,   79.9,   0.96005
"236963", 12.47, 1,    6862.25,  -40.9,   0.95315, 0, 0, 0, 0, 0, 0, 0, 0
"236965", 12.47, 1,    6862.26,  -40.9,   0.95315, 0, 0, 0, 0, 0, 0, 0, 0
"243937", 12.47, 1,    6964.28,  -39.4,   0.96732, 2,    6967.44, -159.4,   0.96776, 3,    6966.82,   80.6,   0.96767
"315933", 12.47, 1,    6931.69,  -40.1,   0.96279, 2,    6946.49, -159.9,   0.96485, 3,    6926.08,   80.0,   0.96201
"238403", 12.47, 1,    6931.93,  -40.1,   0.96283, 2,    6946.73, -159.9,   0.96488, 3,    6926.32,   80.0,   0.96205
"243936", 12.47, 1,    6964.57,  -39.4,   0.96736, 2,    6967.69, -159.4,   0.96779, 3,    6967.11,   80.7,   0.96771
"157347", 12.47, 1,    6961.11,  -39.5,   0.96688, 2,    6965.43, -159.4,   0.96748, 3,    6962.72,   80.6,    0.9671
"253842", 12.47, 1,    6966.82,  -39.4,   0.96767, 2,     6968.4, -159.3,   0.96789, 3,    6968.65,   80.7,   0.96793
"247590", 12.47, 1,     6856.8,  -41.0,   0.95239, 2,    6883.77, -160.7,   0.95614, 3,    6830.88,   79.1,   0.94879
"255318", 12.47, 1,    6860.51,  -41.0,   0.95291, 2,    6890.58, -160.6,   0.95708, 3,    6835.36,   79.2,   0.94941
"255322", 12.47, 1,    6854.66,  -41.0,   0.95209, 2,    6884.25, -160.6,    0.9562, 3,    6831.12,   79.2,   0.94883
"255334", 12.47, 1,     6856.8,  -41.0,   0.95239, 2,    6883.77, -160.7,   0.95614, 3,    6830.88,   79.1,   0.94879
"255335", 12.47, 1,     6856.8,  -41.0,   0.95239, 2,    6883.77, -160.7,   0.95614, 3,    6830.88,   79.1,   0.94879
"255418", 12.47, 1,    6861.28,  -40.9,   0.95301, 2,    6891.51, -160.6,   0.95721, 3,    6835.92,   79.3,   0.94949
"255419", 12.47, 1,    6861.24,  -40.9,   0.95301, 2,    6891.47, -160.6,   0.95721, 3,    6835.87,   79.3,   0.94949
"181935", 12.47, 1,    6860.89,  -40.9,   0.95296, 2,    6891.12, -160.6,   0.95716, 3,    6835.53,   79.3,   0.94944
"261836", 12.47, 1,    6919.12,  -40.2,   0.96105, 2,    6937.72, -160.0,   0.96363, 3,    6911.97,   79.9,   0.96006
"261880", 12.47, 1,    6862.22,  -40.8,   0.95314, 2,    6891.59, -160.4,   0.95722, 3,    6839.52,   79.4,   0.94999
"280598", 12.47, 1,     6918.8,  -40.2,     0.961, 2,    6937.39, -160.0,   0.96359, 3,    6911.66,   79.9,   0.96001
"280596", 12.47, 1,    6918.78,  -40.2,     0.961, 2,    6937.37, -160.0,   0.96358, 3,    6911.64,   79.9,   0.96001
"280597", 12.47, 1,    6918.79,  -40.2,     0.961, 2,    6937.38, -160.0,   0.96358, 3,    6911.65,   79.9,   0.96001
"280600", 12.47, 1,    6918.77,  -40.2,     0.961, 2,    6937.36, -160.0,   0.96358, 3,    6911.63,   79.9,   0.96001
"282273", 12.47, 1,    6850.49,  -41.0,   0.95152, 0, 0, 0, 0, 0, 0, 0, 0
"282274", 12.47, 1,    6850.49,  -41.0,   0.95151, 0, 0, 0, 0, 0, 0, 0, 0
"282275", 12.47, 1,    6850.42,  -41.0,   0.95151, 0, 0, 0, 0, 0, 0, 0, 0
"283565", 12.47, 1,    6929.59,  -40.1,    0.9625, 2,    6944.38, -159.9,   0.96456, 3,    6923.97,   80.0,   0.96172
"283566", 12.47, 1,    6929.61,  -40.1,    0.9625, 2,    6944.41, -159.9,   0.96456, 3,       6924,   80.0,   0.96173
"283567", 12.47, 1,     6929.5,  -40.1,   0.96249, 2,     6944.3, -159.9,   0.96455, 3,    6923.89,   80.0,   0.96171
"283954", 12.47, 1,    6916.48,  -40.4,   0.96068, 2,    6937.46, -160.1,    0.9636, 3,    6906.25,   79.8,   0.95926
"283955", 12.47, 1,    6916.46,  -40.4,   0.96068, 2,    6937.44, -160.1,   0.96359, 3,    6906.23,   79.8,   0.95926
"283956", 12.47, 1,    6915.33,  -40.4,   0.96052, 2,    6936.31, -160.1,   0.96344, 3,     6905.1,   79.8,    0.9591
"287274", 12.47, 1,    6919.89,  -40.2,   0.96116, 2,    6938.53, -160.0,   0.96374, 3,    6912.73,   79.9,   0.96016
"287275", 12.47, 1,    6919.84,  -40.2,   0.96115, 2,    6938.46, -160.0,   0.96373, 3,    6912.67,   79.9,   0.96015
"298159", 12.47, 1,    6953.23,  -39.7,   0.96579, 2,    6960.61, -159.6,   0.96681, 3,    6952.44,   80.4,   0.96568
"298161", 12.47, 1,    6948.93,  -39.7,   0.96519, 2,    6957.64, -159.6,    0.9664, 3,    6948.58,   80.4,   0.96514
"298162", 12.47, 1,    6949.22,  -39.7,   0.96523, 2,    6957.89, -159.6,   0.96643, 3,    6948.86,   80.4,   0.96518
"X_0862099", 0.208, 1,    114.971,  -70.2,   0.95738, 2,    114.954,  169.9,   0.95724, 3,    114.982,   49.9,   0.95748
"S1X_0862099", 0.208, 1,    114.444,  -70.1,     0.953, 2,    114.468,  169.9,   0.95319, 3,    114.519,   49.9,   0.95362
"S2X_0862099", 0.208, 1,    114.444,  -70.1,     0.953, 2,    114.468,  169.9,   0.95319, 3,    114.519,   49.9,   0.95362
"S3X_0862099", 0.208, 1,    114.444,  -70.1,     0.953, 2,    114.468,  169.9,   0.95319, 3,    114.519,   49.9,   0.95362
"X_1000663", 0.4157, 1,    230.802,  -39.6,   0.96166, 2,    230.876, -159.5,   0.96197, 3,    230.731,   80.5,   0.96136
"S1X_1000663", 0.4157, 1,     229.87,  -39.5,   0.95777, 2,    229.888, -159.5,   0.95785, 3,    229.703,   80.5,   0.95708
"X_1000252", 0.4157, 2,    230.609, -159.8,   0.96085, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000252", 0.4157, 2,    229.146, -159.8,   0.95476, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001746", 0.208, 1,    114.573,  -70.8,   0.95407, 2,    114.568,  169.2,   0.95403, 3,    114.666,   49.2,   0.95484
"S1X_1001746", 0.208, 1,    113.521,  -70.8,    0.9453, 2,    113.599,  169.3,   0.94596, 3,    113.738,   49.2,   0.94711
"S2X_1001746", 0.208, 1,    113.521,  -70.8,    0.9453, 2,    113.599,  169.3,   0.94596, 3,    113.738,   49.2,   0.94711
"S3X_1001746", 0.208, 1,    113.521,  -70.8,    0.9453, 2,    113.599,  169.3,   0.94596, 3,    113.738,   49.2,   0.94711
"X_1000502", 0.4157, 2,    230.503, -160.1,   0.96041, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000502", 0.4157, 2,    227.538, -160.0,   0.94806, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000824", 0.4157, 1,    229.848,  -40.2,   0.95768, 2,    230.268, -160.1,   0.95943, 3,    229.538,   79.9,   0.95639
"S1X_1000824", 0.4157, 1,    229.537,  -40.2,   0.95639, 2,    229.938, -160.0,   0.95806, 3,    229.196,   79.9,   0.95496
"S2X_1000824", 0.4157, 1,    229.537,  -40.2,   0.95639, 2,    229.938, -160.0,   0.95806, 3,    229.196,   79.9,   0.95496
"S3X_1000824", 0.4157, 1,    229.537,  -40.2,   0.95639, 2,    229.938, -160.0,   0.95806, 3,    229.196,   79.9,   0.95496
"X_1001745", 0.208, 1,    114.556,  -70.8,   0.95392, 2,     114.55,  169.2,   0.95388, 3,    114.648,   49.2,   0.95469
"S1X_1001745", 0.208, 1,    113.503,  -70.8,   0.94516, 2,    113.581,  169.3,   0.94581, 3,     113.72,   49.2,   0.94697
"S2X_1001745", 0.208, 1,    113.503,  -70.8,   0.94516, 2,    113.581,  169.3,   0.94581, 3,     113.72,   49.2,   0.94697
"S3X_1001745", 0.208, 1,    113.503,  -70.8,   0.94516, 2,    113.581,  169.3,   0.94581, 3,     113.72,   49.2,   0.94697
"X_1001329", 0.208, 1,     114.49,  -70.8,   0.95338, 2,    114.486,  169.3,   0.95335, 3,    114.585,   49.3,   0.95417
"S1X_1001329", 0.208, 1,    113.963,  -70.8,   0.94899, 2,    114.001,  169.3,   0.94931, 3,    114.122,   49.3,   0.95031
"S2X_1001329", 0.208, 1,    113.963,  -70.8,   0.94899, 2,    114.001,  169.3,   0.94931, 3,    114.122,   49.3,   0.95031
"S3X_1001329", 0.208, 1,    113.963,  -70.8,   0.94899, 2,    114.001,  169.3,   0.94931, 3,    114.122,   49.3,   0.95031
"X_1001359", 0.208, 1,    114.118,  -71.1,   0.95028, 2,    114.113,  169.0,   0.95024, 3,    114.209,   49.0,   0.95104
"S1X_1001359", 0.208, 1,    112.366,  -71.0,   0.93569, 2,    112.501,  169.0,   0.93681, 3,    112.662,   49.0,   0.93816
"S2X_1001359", 0.208, 1,    112.366,  -71.0,   0.93569, 2,    112.501,  169.0,   0.93681, 3,    112.662,   49.0,   0.93816
"S3X_1001359", 0.208, 1,    112.366,  -71.0,   0.93569, 2,    112.501,  169.0,   0.93681, 3,    112.662,   49.0,   0.93816
"X_1001330", 0.208, 1,    114.541,  -70.8,    0.9538, 2,    114.537,  169.2,   0.95377, 3,    114.636,   49.2,   0.95459
"S1X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"S2X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"S3X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"S4X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"S5X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"S6X_1001330", 0.208, 1,    114.014,  -70.8,   0.94941, 2,    114.052,  169.3,   0.94973, 3,    114.172,   49.2,   0.95073
"X_1000672", 0.4157, 1,    229.477,  -40.3,   0.95614, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000672", 0.4157, 1,    228.545,  -40.3,   0.95225, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001708", 0.208, 1,    113.951,  -71.2,   0.94889, 2,    113.964,  168.9,     0.949, 3,    114.067,   48.9,   0.94985
"S1X_1001708", 0.208, 1,    111.327,  -71.1,   0.92704, 2,    111.551,  169.0,    0.9289, 3,    111.743,   48.9,    0.9305
"S2X_1001708", 0.208, 1,    111.327,  -71.1,   0.92704, 2,    111.551,  169.0,    0.9289, 3,    111.743,   48.9,    0.9305
"S3X_1001708", 0.208, 1,    111.327,  -71.1,   0.92704, 2,    111.551,  169.0,    0.9289, 3,    111.743,   48.9,    0.9305
"X_1001345", 0.208, 1,    114.247,  -70.9,   0.95136, 2,    114.264,  169.2,   0.95149, 3,    114.378,   49.1,   0.95245
"S1X_1001345", 0.208, 1,     113.72,  -70.9,   0.94697, 2,    113.779,  169.2,   0.94746, 3,    113.915,   49.1,   0.94859
"S2X_1001345", 0.208, 1,     113.72,  -70.9,   0.94697, 2,    113.779,  169.2,   0.94746, 3,    113.915,   49.1,   0.94859
"S3X_1001345", 0.208, 1,     113.72,  -70.9,   0.94697, 2,    113.779,  169.2,   0.94746, 3,    113.915,   49.1,   0.94859
"X_1000933", 0.208, 1,    114.241,  -70.9,   0.95131, 2,    114.258,  169.2,   0.95145, 3,    114.373,   49.1,   0.95241
"S1X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S2X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S3X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S4X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S5X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S6X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S7X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S8X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S9X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S10X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S11X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S12X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S13X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S14X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"S15X_1000933", 0.208, 1,    114.136,  -70.9,   0.95043, 2,    114.161,  169.2,   0.95064, 3,    114.281,   49.1,   0.95163
"X_1001823", 0.4157, 1,    229.385,  -40.5,   0.95575, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1001823", 0.4157, 1,    228.006,  -40.4,   0.95001, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001822", 0.4157, 1,    228.682,  -40.3,   0.95282, 2,    229.246, -160.0,   0.95517, 3,    228.209,   79.9,   0.95085
"S1X_1001822", 0.4157, 1,    228.496,  -40.2,   0.95205, 2,    229.048, -160.0,   0.95435, 3,    228.004,   79.9,      0.95
"X_1000042", 0.4157, 1,    229.408,  -40.5,   0.95585, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000042", 0.4157, 1,    228.875,  -40.5,   0.95363, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000077", 0.4157, 1,    229.307,  -40.5,   0.95543, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000077", 0.4157, 1,    228.996,  -40.5,   0.95413, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000474", 0.4157, 1,      229.3,  -40.5,    0.9554, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000474", 0.4157, 1,    228.927,  -40.5,   0.95384, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000474", 0.4157, 1,    228.927,  -40.5,   0.95384, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000474", 0.4157, 1,    228.927,  -40.5,   0.95384, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000474", 0.4157, 1,    228.927,  -40.5,   0.95384, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000474", 0.4157, 1,    228.927,  -40.5,   0.95384, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000043", 0.4157, 1,     229.31,  -40.5,   0.95544, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000043", 0.4157, 1,    228.999,  -40.5,   0.95415, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001567", 0.208, 1,    114.182,  -71.1,   0.95081, 2,    114.209,  169.0,   0.95104, 3,    114.342,   49.0,   0.95214
"S1X_1001567", 0.208, 1,    113.655,  -71.0,   0.94642, 2,    113.725,  169.0,   0.94701, 3,    113.878,   49.0,   0.94828
"S2X_1001567", 0.208, 1,    113.655,  -71.0,   0.94642, 2,    113.725,  169.0,   0.94701, 3,    113.878,   49.0,   0.94828
"S3X_1001567", 0.208, 1,    113.655,  -71.0,   0.94642, 2,    113.725,  169.0,   0.94701, 3,    113.878,   49.0,   0.94828
"X_1000233", 0.4157, 2,    228.069, -160.8,   0.95027, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000233", 0.4157, 2,    226.607, -160.8,   0.94418, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000569", 0.208, 1,    113.193,  -71.6,   0.94257, 2,    113.322,  168.5,   0.94365, 3,    113.429,   48.4,   0.94455
"S1X_1000569", 0.208, 1,    112.142,  -71.6,   0.93382, 2,    112.357,  168.5,   0.93561, 3,      112.5,   48.4,    0.9368
"S2X_1000569", 0.208, 1,    112.142,  -71.6,   0.93382, 2,    112.357,  168.5,   0.93561, 3,      112.5,   48.4,    0.9368
"S3X_1000569", 0.208, 1,    112.142,  -71.6,   0.93382, 2,    112.357,  168.5,   0.93561, 3,      112.5,   48.4,    0.9368
"X_1000746", 0.208, 1,    113.155,  -71.6,   0.94226, 2,     113.28,  168.5,    0.9433, 3,    113.389,   48.4,   0.94421
"S1X_1000746", 0.208, 1,    112.103,  -71.6,    0.9335, 2,    112.315,  168.5,   0.93526, 3,    112.459,   48.4,   0.93647
"S2X_1000746", 0.208, 1,    112.103,  -71.6,    0.9335, 2,    112.315,  168.5,   0.93526, 3,    112.459,   48.4,   0.93647
"S3X_1000746", 0.208, 1,    112.103,  -71.6,    0.9335, 2,    112.315,  168.5,   0.93526, 3,    112.459,   48.4,   0.93647
"X_1000608", 0.4157, 1,    227.303,  -41.2,   0.94708, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000608", 0.4157, 1,    226.954,  -41.2,   0.94562, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000609", 0.4157, 1,    227.106,  -41.2,   0.94626, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000609", 0.4157, 1,    226.936,  -41.2,   0.94555, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000610", 0.4157, 1,     227.17,  -41.2,   0.94652, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000610", 0.4157, 1,    226.831,  -41.2,   0.94511, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000610", 0.4157, 1,    226.831,  -41.2,   0.94511, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000610", 0.4157, 1,    226.831,  -41.2,   0.94511, 0, 0, 0, 0, 0, 0, 0, 0
